match_id,match_date,kick_off,competition_id,competition_name,country_name,season_id,season_name,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,match_week,stadium_name,stadium_country,referee_name,referee_country
3942819,2024-07-10,22:00:00.000,55,UEFA Euro,Europe,282,2024,941,Netherlands,768,England,1,2,6,Signal-Iduna-Park,Germany,Felix Zwayer,Germany
3943043,2024-07-14,22:00:00.000,55,UEFA Euro,Europe,282,2024,772,Spain,768,England,2,1,7,Olympiastadion Berlin,Germany,François Letexier,France
3942752,2024-07-09,22:00:00.000,55,UEFA Euro,Europe,282,2024,772,Spain,771,France,2,1,6,Allianz Arena,Germany,Slavko Vinčić,Slovenia
3942382,2024-07-06,22:00:00.000,55,UEFA Euro,Europe,282,2024,941,Netherlands,909,Turkey,2,1,5,Olympiastadion Berlin,Germany,Clément Turpin,France
3942349,2024-07-05,22:00:00.000,55,UEFA Euro,Europe,282,2024,780,Portugal,771,France,0,0,5,Volksparkstadion,Germany,Michael Oliver,England
3930180,2024-06-25,19:00:00.000,55,UEFA Euro,Europe,282,2024,941,Netherlands,915,Austria,2,3,3,Olympiastadion Berlin,Germany,Ivan Kružliak,Slovakia
3930171,2024-06-20,19:00:00.000,55,UEFA Euro,Europe,282,2024,776,Denmark,768,England,1,1,2,Deutsche Bank Park,Germany,Artur Manuel Ribeiro Soares Dias,Portugal
3942227,2024-07-06,19:00:00.000,55,UEFA Euro,Europe,282,2024,768,England,773,Switzerland,1,1,5,Merkur Spiel-Arena,Germany,Daniele Orsato,Italy
3942226,2024-07-05,19:00:00.000,55,UEFA Euro,Europe,282,2024,772,Spain,770,Germany,2,1,5,MHPArena,Germany,Anthony Taylor,England
3938645,2024-06-26,19:00:00.000,55,UEFA Euro,Europe,282,2024,911,Ukraine,782,Belgium,0,0,3,MHPArena,Germany,Anthony Taylor,England
3930184,2024-06-26,22:00:00.000,55,UEFA Euro,Europe,282,2024,912,Czech Republic,909,Turkey,1,2,3,Volksparkstadion,Germany,István Kovács,Romania
3941022,2024-07-02,22:00:00.000,55,UEFA Euro,Europe,282,2024,915,Austria,909,Turkey,1,2,4,Red Bull Arena,Germany,Artur Manuel Ribeiro Soares Dias,Portugal
3941021,2024-07-02,19:00:00.000,55,UEFA Euro,Europe,282,2024,905,Romania,941,Netherlands,0,3,4,Allianz Arena,Germany,Felix Zwayer,Germany
3941020,2024-07-01,22:00:00.000,55,UEFA Euro,Europe,282,2024,780,Portugal,944,Slovenia,0,0,4,Deutsche Bank Park,Germany,Daniele Orsato,Italy
3941019,2024-07-01,19:00:00.000,55,UEFA Euro,Europe,282,2024,771,France,782,Belgium,1,0,4,Merkur Spiel-Arena,Germany,Glenn Nyberg,Sweden
3941018,2024-06-30,22:00:00.000,55,UEFA Euro,Europe,282,2024,772,Spain,2138,Georgia,4,1,4,RheinEnergieStadion,Germany,François Letexier,France
3941017,2024-06-30,19:00:00.000,55,UEFA Euro,Europe,282,2024,768,England,908,Slovakia,2,1,4,VELTINS-Arena,Germany,Halil Umut Meler,Turkey
3930182,2024-06-25,22:00:00.000,55,UEFA Euro,Europe,282,2024,776,Denmark,786,Serbia,0,0,3,Allianz Arena,Germany,François Letexier,France
3930179,2024-06-24,22:00:00.000,55,UEFA Euro,Europe,282,2024,906,Albania,772,Spain,0,1,3,Merkur Spiel-Arena,Germany,Glenn Nyberg,Sweden
3940983,2024-06-29,22:00:00.000,55,UEFA Euro,Europe,282,2024,770,Germany,776,Denmark,2,0,4,Signal-Iduna-Park,Germany,Michael Oliver,England
3940878,2024-06-29,19:00:00.000,55,UEFA Euro,Europe,282,2024,773,Switzerland,914,Italy,2,0,4,Olympiastadion Berlin,Germany,Szymon Marciniak,Poland
3930177,2024-06-23,22:00:00.000,55,UEFA Euro,Europe,282,2024,942,Scotland,916,Hungary,0,1,3,MHPArena,Germany,Facundo Tello Figueroa,Argentina
3930173,2024-06-21,22:00:00.000,55,UEFA Euro,Europe,282,2024,941,Netherlands,771,France,0,0,2,Trainingszentrum RB Leipzig Platz 1,Germany,Anthony Taylor,England
3930172,2024-06-20,22:00:00.000,55,UEFA Euro,Europe,282,2024,772,Spain,914,Italy,1,0,2,VELTINS-Arena,Germany,Slavko Vinčić,Slovenia
3930167,2024-06-19,16:00:00.000,55,UEFA Euro,Europe,282,2024,785,Croatia,906,Albania,2,2,2,Volksparkstadion,Germany,François Letexier,France
3930168,2024-06-19,19:00:00.000,55,UEFA Euro,Europe,282,2024,770,Germany,916,Hungary,2,0,2,MHPArena,Germany,Danny Desmond Makkelie,Netherlands
3930165,2024-06-17,22:00:00.000,55,UEFA Euro,Europe,282,2024,915,Austria,771,France,0,1,1,Merkur Spiel-Arena,Germany,Jesús Gil Manzano,Spain
3930164,2024-06-17,19:00:00.000,55,UEFA Euro,Europe,282,2024,782,Belgium,908,Slovakia,0,1,1,Deutsche Bank Park,Germany,Halil Umut Meler,Turkey
3930161,2024-06-15,22:00:00.000,55,UEFA Euro,Europe,282,2024,914,Italy,906,Albania,2,1,1,Signal-Iduna-Park,Germany,Felix Zwayer,Germany
3938637,2024-06-16,16:00:00.000,55,UEFA Euro,Europe,282,2024,789,Poland,941,Netherlands,1,2,1,Volksparkstadion,Germany,Artur Manuel Ribeiro Soares Dias,Portugal
3938640,2024-06-21,16:00:00.000,55,UEFA Euro,Europe,282,2024,908,Slovakia,911,Ukraine,1,2,2,Merkur Spiel-Arena,Germany,Michael Oliver,England
3938642,2024-06-22,16:00:00.000,55,UEFA Euro,Europe,282,2024,2138,Georgia,912,Czech Republic,1,1,2,Volksparkstadion,Germany,Daniel Siebert,Germany
3938639,2024-06-18,19:00:00.000,55,UEFA Euro,Europe,282,2024,909,Turkey,2138,Georgia,3,1,1,Signal-Iduna-Park,Germany,Facundo Tello Figueroa,Argentina
3938641,2024-06-21,19:00:00.000,55,UEFA Euro,Europe,282,2024,789,Poland,915,Austria,1,3,2,Olympiastadion Berlin,Germany,Halil Umut Meler,Turkey
3938644,2024-06-26,22:00:00.000,55,UEFA Euro,Europe,282,2024,2138,Georgia,780,Portugal,2,0,3,VELTINS-Arena,Germany,Sandro Schärer,Switzerland
3938643,2024-06-25,19:00:00.000,55,UEFA Euro,Europe,282,2024,771,France,789,Poland,1,1,3,Signal-Iduna-Park,Germany,Marco Guida,Italy
3938638,2024-06-17,16:00:00.000,55,UEFA Euro,Europe,282,2024,905,Romania,911,Ukraine,3,0,1,Allianz Arena,Germany,Glenn Nyberg,Sweden
3930183,2024-06-26,19:00:00.000,55,UEFA Euro,Europe,282,2024,908,Slovakia,905,Romania,1,1,3,Deutsche Bank Park,Germany,Daniel Siebert,Germany
3930181,2024-06-25,22:00:00.000,55,UEFA Euro,Europe,282,2024,768,England,944,Slovenia,0,0,3,RheinEnergieStadion,Germany,Clément Turpin,France
3930178,2024-06-24,22:00:00.000,55,UEFA Euro,Europe,282,2024,785,Croatia,914,Italy,1,1,3,Red Bull Arena,Germany,Danny Desmond Makkelie,Netherlands
3930176,2024-06-23,22:00:00.000,55,UEFA Euro,Europe,282,2024,773,Switzerland,770,Germany,1,1,3,Deutsche Bank Park,Germany,Daniele Orsato,Italy
