match_id,match_date,kick_off,competition_id,competition_name,country_name,season_id,season_name,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,match_week,stadium_name,stadium_country,referee_name,referee_country
3890561,2016-05-14,15:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,175,Hoffenheim,181,Schalke 04,1,4,34,PreZero Arena,Germany,Felix Brych,Germany
3890505,2016-04-02,15:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,169,Bayern Munich,184,Eintracht Frankfurt,1,0,28,Allianz Arena,Germany,Florian Meyer,Germany
3890511,2016-04-08,20:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,173,Hertha Berlin,178,Hannover 96,2,2,29,Olympiastadion Berlin,Germany,Benjamin Brand,Germany
3890515,2016-04-09,15:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,171,Hamburger SV,872,Darmstadt 98,1,2,29,Volksparkstadion,Germany,Peter Sippel,Germany
3890411,2015-12-20,16:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,173,Hertha Berlin,177,FSV Mainz 05,2,0,17,Olympiastadion Berlin,Germany,Peter Sippel,Germany
3890397,2015-12-12,16:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,175,Hoffenheim,178,Hannover 96,1,0,16,PreZero Arena,Germany,Jochen Drees,Germany
3890401,2015-12-13,18:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,180,Borussia Dortmund,184,Eintracht Frankfurt,4,1,16,Signal-Iduna-Park,Germany,Christian Dingert,Germany
3890396,2015-12-12,16:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,179,Wolfsburg,171,Hamburger SV,1,1,16,Volkswagen Arena,Germany,Wolfgang Stark,Germany
3890384,2015-11-29,16:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,180,Borussia Dortmund,174,VfB Stuttgart,4,1,14,Signal-Iduna-Park,Germany,Manuel Gräfe,Germany
3890385,2015-12-04,21:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,181,Schalke 04,178,Hannover 96,3,1,15,VELTINS-Arena,Germany,Wolfgang Stark,Germany
3890282,2015-08-29,15:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,177,FSV Mainz 05,178,Hannover 96,3,0,3,Mewa Arena,Germany,Peter Sippel,Germany
3890287,2015-09-12,15:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,169,Bayern Munich,172,Augsburg,2,1,4,Allianz Arena,Germany,Knut Kircher,Germany
3890269,2015-08-22,18:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,171,Hamburger SV,174,VfB Stuttgart,3,2,2,Volksparkstadion,Germany,Günter Perl,Germany
3890268,2015-08-21,20:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,173,Hertha Berlin,176,Werder Bremen,1,1,2,Olympiastadion Berlin,Germany,Sascha Stegemann,Germany
3890402,2015-12-13,16:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,172,Augsburg,181,Schalke 04,2,1,16,WWK Arena,Germany,Florian Meyer,Germany
3890564,2016-05-14,15:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,172,Augsburg,171,Hamburger SV,1,3,34,WWK Arena,Germany,Florian Meyer,Germany
3890563,2016-05-14,15:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,904,Bayer Leverkusen,189,Ingolstadt,3,2,34,BayArena,Germany,Guido Winkmann,Germany
3890562,2016-05-14,15:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,180,Borussia Dortmund,186,FC Köln,2,2,34,Signal-Iduna-Park,Germany,Michael Weiner,Germany
3890560,2016-05-14,15:30:00.000,9,1. Bundesliga,Germany,27,2015/2016,872,Darmstadt 98,185,Borussia Mönchengladbach,0,2,34,Merck-Stadion am Böllenfalltor,Germany,Peter Sippel,Germany
