match_id,match_date,kick_off,competition_id,competition_name,country_name,season_id,season_name,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,match_week,stadium_name,stadium_country,referee_name,referee_country
3904629,2023-08-16,13:00:00.000,72,Women's World Cup,International,107,2023,1205,Australia Women's,865,England Women's,1,3,6,Accor Stadium,Australia,Tori Penso,United States of America
3906390,2023-08-20,13:00:00.000,72,Women's World Cup,International,107,2023,863,Spain Women's,865,England Women's,1,0,7,Accor Stadium,Australia,Tori Penso,United States of America
3906389,2023-08-19,11:00:00.000,72,Women's World Cup,International,107,2023,858,Sweden Women's,1205,Australia Women's,2,0,7,Brisbane Stadium,Australia,Cheryl Foster,Wales
3904628,2023-08-15,11:00:00.000,72,Women's World Cup,International,107,2023,863,Spain Women's,858,Sweden Women's,2,1,6,Eden Park,New Zealand,Edina Alves Batista,Brazil
3893806,2023-07-26,10:30:00.000,72,Women's World Cup,International,107,2023,863,Spain Women's,6045,Zambia Women's,5,0,2,Eden Park,New Zealand,Hyeon-Jeong Oh,Korea (South)
3893801,2023-07-24,14:00:00.000,72,Women's World Cup,International,107,2023,1203,Brazil Women's,16803,Panama Women's,4,0,1,Coopers Stadium,Australia,Cheryl Foster,Wales
3893797,2023-07-23,10:30:00.000,72,Women's World Cup,International,107,2023,851,Netherlands Women's,864,Portugal Women's,1,0,1,Forsyth Barr,New Zealand,,
3893822,2023-07-31,10:00:00.000,72,Women's World Cup,International,107,2023,1210,Japan Women's,863,Spain Women's,4,0,3,Wellington Regional Stadium,Australia,Katja Koroleva,United States of America
3893814,2023-07-29,10:30:00.000,72,Women's World Cup,International,107,2023,858,Sweden Women's,855,Italy Women's,5,0,2,Wellington Regional Stadium,Australia,Cheryl Foster,Wales
3893790,2023-07-21,05:30:00.000,72,Women's World Cup,International,107,2023,1213,Nigeria Women's,1206,Canada Women's,0,0,1,AAMI Park,Australia,Lina Lehtovaara,Finland
3901832,2023-08-08,11:00:00.000,72,Women's World Cup,International,107,2023,16802,Colombia Women's,1212,Jamaica Women's,1,0,4,AAMI Park,Australia,Kate Jacewicz,Australia
