match_id,match_date,kick_off,competition_id,competition_name,country_name,season_id,season_name,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,match_week,stadium_name,stadium_country,referee_name,referee_country
3802643,2022-04-29,21:00:00.000,7,Ligue 1,France,108,2021/2022,138,Strasbourg,131,Paris Saint-Germain,3,3,35,Stade de la Meinau ,France,Ruddy Buquet,France
3803000,2022-04-09,21:00:00.000,7,Ligue 1,France,108,2021/2022,152,Clermont Foot,131,Paris Saint-Germain,1,6,31,Stade Gabriel Montpied,France,Eric Wattellier,France
3802802,2022-01-23,21:45:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,156,Stade de Reims,4,0,22,Parc des Princes ,France,Eric Wattellier,France
3802696,2021-08-29,20:45:00.000,7,Ligue 1,France,108,2021/2022,156,Stade de Reims,131,Paris Saint-Germain,0,2,4,Stade Auguste-Delaune II ,France,François Letexier,France
3802699,2021-10-29,21:00:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,143,Lille,2,1,12,Parc des Princes ,France,Amaury Delerue,France
3802685,2021-12-04,22:00:00.000,7,Ligue 1,France,108,2021/2022,168,Lens,131,Paris Saint-Germain,1,1,17,Stade Bollaert-Delelis,France,François Letexier,France
3802665,2022-05-14,21:00:00.000,7,Ligue 1,France,108,2021/2022,139,Montpellier,131,Paris Saint-Germain,0,4,37,Stade de la Mosson ,France,Jeremy Stinat,France
3802752,2021-09-19,20:45:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,137,Lyon,2,1,6,Parc des Princes ,France,Clément Turpin,France
3802809,2021-10-03,13:00:00.000,7,Ligue 1,France,108,2021/2022,134,Rennes,131,Paris Saint-Germain,2,0,9,Roazhon Park,France,Ruddy Buquet,France
3802676,2022-04-23,21:00:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,168,Lens,1,1,34,Parc des Princes ,France,Amaury Delerue,France
3802983,2022-04-17,20:45:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,147,Marseille,2,1,32,Parc des Princes ,France,François Letexier,France
3802907,2022-02-06,21:45:00.000,7,Ligue 1,France,108,2021/2022,143,Lille,131,Paris Saint-Germain,1,5,23,Decathlon Arena – Stade Pierre-Mauroy,France,François Letexier,France
3802902,2021-10-24,20:45:00.000,7,Ligue 1,France,108,2021/2022,147,Marseille,131,Paris Saint-Germain,0,0,11,Orange Vélodrome,France,Benoît Bastien,France
3802818,2022-04-03,20:45:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,165,Lorient,5,1,30,Parc des Princes ,France,Hakim Ben El Hadj Salem,France
3802683,2021-12-12,21:45:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,129,AS Monaco,2,0,18,Parc des Princes ,France,Benoît Bastien,France
3802690,2021-12-22,22:00:00.000,7,Ligue 1,France,108,2021/2022,165,Lorient,131,Paris Saint-Germain,1,1,19,Stade Yves Allainmat - Le Moustoir,France,Jérémie Pignard,France
3802904,2022-03-13,14:00:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,146,Bordeaux,3,0,28,Parc des Princes ,France,François Letexier,France
3802837,2021-11-28,14:00:00.000,7,Ligue 1,France,108,2021/2022,135,Saint-Étienne,131,Paris Saint-Germain,1,3,15,Stade Geoffroy-Guichard ,France,Jérôme Brisard,France
3802984,2021-11-20,18:00:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,144,Nantes,3,1,14,Parc des Princes ,France,Jeremy Stinat,France
3802805,2022-03-05,22:00:00.000,7,Ligue 1,France,108,2021/2022,136,OGC Nice,131,Paris Saint-Germain,1,0,27,Allianz Riviera ,France,Willy Delajod,France
3802709,2022-02-26,22:00:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,135,Saint-Étienne,3,1,26,Parc des Princes ,France,Pierre Gaillouste,France
3802948,2022-05-21,21:00:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,141,Metz,5,0,38,Parc des Princes ,France,Antony Gautier,France
3802930,2022-05-08,20:45:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,133,Troyes,2,2,36,Parc des Princes ,France,Jérôme Brisard,France
3802793,2021-12-01,22:05:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,136,OGC Nice,0,0,16,Parc des Princes ,France,Clément Turpin,France
3802839,2022-02-19,22:00:00.000,7,Ligue 1,France,108,2021/2022,144,Nantes,131,Paris Saint-Germain,3,1,25,Stade de la Beaujoire - Louis Fonteneau,France,Mikael Lesage,France
3802795,2022-02-11,22:00:00.000,7,Ligue 1,France,108,2021/2022,131,Paris Saint-Germain,134,Rennes,1,0,24,Parc des Princes ,France,Benoît Bastien,France
3838017,2023-06-03,22:00:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,152,Clermont Foot,2,3,38,Parc des Princes ,France,Thomas Léonard,France
3837987,2023-05-13,22:00:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,158,AC Ajaccio,5,0,35,Parc des Princes ,France,Pierre Gaillouste,France
3837928,2023-04-02,20:45:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,137,Lyon,0,1,29,Parc des Princes ,France,François Letexier,France
3837918,2023-03-19,18:05:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,134,Rennes,0,2,28,Parc des Princes ,France,Willy Delajod,France
3837902,2023-03-11,22:00:00.000,7,Ligue 1,France,235,2022/2023,153,Stade Brestois,131,Paris Saint-Germain,1,2,27,Stade Francis-Le Blé,France,Marc Bollengier,France
3837885,2023-02-26,21:45:00.000,7,Ligue 1,France,235,2022/2023,147,Marseille,131,Paris Saint-Germain,0,3,25,Orange Vélodrome,France,Clément Turpin,France
3837876,2023-02-19,14:00:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,143,Lille,4,3,24,Parc des Princes ,France,Willy Delajod,France
3837839,2023-01-29,21:45:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,156,Stade de Reims,1,1,20,Parc des Princes ,France,Ruddy Buquet,France
3837827,2023-01-15,21:45:00.000,7,Ligue 1,France,235,2022/2023,134,Rennes,131,Paris Saint-Germain,1,0,19,Roazhon Park,France,Benoît Bastien,France
3837818,2023-01-11,22:00:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,145,Angers,2,0,18,Parc des Princes ,France,Eric Wattellier,France
3837785,2022-11-13,14:00:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,167,Auxerre,5,0,15,Parc des Princes ,France,Thomas Léonard,France
3837747,2022-10-16,20:45:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,147,Marseille,1,0,11,Parc des Princes ,France,Clément Turpin,France
3837680,2022-08-28,20:45:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,129,AS Monaco,1,1,4,Parc des Princes ,France,Benoît Bastien,France
3837659,2022-08-13,21:00:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,139,Montpellier,5,2,2,Parc des Princes ,France,Willy Delajod,France
3837650,2022-08-06,21:00:00.000,7,Ligue 1,France,235,2022/2023,152,Clermont Foot,131,Paris Saint-Germain,0,5,1,Stade Gabriel Montpied,France,Jeremy Stinat,France
3838004,2023-05-27,22:00:00.000,7,Ligue 1,France,235,2022/2023,138,Strasbourg,131,Paris Saint-Germain,1,1,37,Stade de la Meinau ,France,Jérôme Brisard,France
3837998,2023-05-21,21:45:00.000,7,Ligue 1,France,235,2022/2023,167,Auxerre,131,Paris Saint-Germain,1,2,36,Stade de l''Abbé Deschamps,France,Benoît Bastien,France
3837963,2023-04-30,18:05:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,165,Lorient,1,3,33,Parc des Princes ,France,Jérôme Brisard,France
3837954,2023-04-21,21:00:00.000,7,Ligue 1,France,235,2022/2023,145,Angers,131,Paris Saint-Germain,1,2,32,Stade Raymond-Kopa,France,Eric Wattellier,France
3837947,2023-04-15,21:00:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,168,Lens,3,1,31,Parc des Princes ,France,Willy Delajod,France
3837938,2023-04-08,21:00:00.000,7,Ligue 1,France,235,2022/2023,136,OGC Nice,131,Paris Saint-Germain,0,2,30,Allianz Riviera ,France,Jérémie Pignard,France
3837896,2023-03-04,22:00:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,144,Nantes,4,2,26,Parc des Princes ,France,Jeremy Stinat,France
3837859,2023-02-04,18:00:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,130,Toulouse,2,1,22,Parc des Princes ,France,Bastien Dechepy,France
3837844,2023-02-01,22:00:00.000,7,Ligue 1,France,235,2022/2023,139,Montpellier,131,Paris Saint-Germain,1,3,21,Stade de la Mosson ,France,Jérémie Pignard,France
3837771,2022-10-29,17:00:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,133,Troyes,4,3,13,Parc des Princes ,France,Eric Wattellier,France
3837752,2022-10-21,21:00:00.000,7,Ligue 1,France,235,2022/2023,158,AC Ajaccio,131,Paris Saint-Germain,0,3,12,Stade François Coty,France,Johan Hamel,France
3837727,2022-10-01,21:00:00.000,7,Ligue 1,France,235,2022/2023,131,Paris Saint-Germain,136,OGC Nice,2,1,9,Parc des Princes ,France,Jérôme Brisard,France
