match_id,match_date,kick_off,competition_id,competition_name,country_name,season_id,season_name,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,match_week,stadium_name,stadium_country,referee_name,referee_country
3827767,2022-03-20,16:00:00.000,1238,Indian Super league,India,108,2021/2022,7289,Hyderabad,7283,Kerala Blasters,1,1,25,Pandit Jawaharlal Nehru Stadium,India,Crystal John,India
3827335,2022-03-15,16:00:00.000,1238,Indian Super league,India,108,2021/2022,7283,Kerala Blasters,2021,Jamshedpur,1,1,24,Tilak Maidan Stadium,India,Harish Kundu,India
3827336,2022-03-16,16:00:00.000,1238,Indian Super league,India,108,2021/2022,7282,ATK Mohun Bagan,7289,Hyderabad,1,0,24,GMC Athletic Stadium,India,Ramachandran Venkatesh,India
3827338,2022-03-12,16:00:00.000,1238,Indian Super league,India,108,2021/2022,7289,Hyderabad,7282,ATK Mohun Bagan,3,1,23,GMC Athletic Stadium,India,Raul Gupta,India
3827337,2022-03-11,16:00:00.000,1238,Indian Super league,India,108,2021/2022,2021,Jamshedpur,7283,Kerala Blasters,0,1,23,Pandit Jawaharlal Nehru Stadium,India,Tejas Nagvenkar,India
3817856,2022-03-07,16:00:00.000,1238,Indian Super league,India,108,2021/2022,7282,ATK Mohun Bagan,2021,Jamshedpur,0,1,19,Pandit Jawaharlal Nehru Stadium,India,Crystal John,India
3817891,2022-03-05,16:00:00.000,1238,Indian Super league,India,108,2021/2022,7286,East Bengal,7284,Bengaluru,0,1,20,Tilak Maidan Stadium,India,Senthil Nathan,India
3817870,2022-03-06,16:00:00.000,1238,Indian Super league,India,108,2021/2022,7288,Goa,7283,Kerala Blasters,4,4,22,GMC Athletic Stadium,India,Aditya Purkayastha,India
3817899,2022-03-04,16:00:00.000,1238,Indian Super league,India,108,2021/2022,2021,Jamshedpur,7291,Odisha,5,1,20,GMC Athletic Stadium,India,Pratik Mondal,India
3817866,2022-03-02,16:00:00.000,1238,Indian Super league,India,108,2021/2022,7283,Kerala Blasters,7287,Mumbai City,3,1,13,Tilak Maidan Stadium,India,Raul Gupta,India
